Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId	SourceDisplayName
Qual é o tipo de vendedor do Tata Indica Vista Quadrajet VX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Scorpio 2.6 CRDe SLE?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Zen Estilo LXI BSIII?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift Dzire AMT ZXI Plus BS IV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda Amaze S AT i-Vtech?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift VXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Renault Logan 1.4 GLX Petrol?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai i10 Magna LPG?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Venture EX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Chevrolet Captiva LT?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Fiesta Classic 1.4 Duratorq CLXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Chevrolet Aveo U-VA 1.2 LS?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Ciaz Zeta BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Hexa XM?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Santro Xing GL PLUS CNG?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Thar CRDe ABS?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Alto K10 2010-2014 VXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Alto K10 LXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda City 1.5 V AT?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Ritz LXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda Jazz VX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Scorpio SLE BSIII?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Skoda Rapid 1.6 MPI AT Elegance Plus?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Nano LX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Zen Estilo 1.1 VXI BSIII?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Wagon R LX Minor?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Skoda Octavia Classic 1.9 TDI MT?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift AMT VXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda Amaze SX i-VTEC?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Etios GD?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Grand i10 Nios Magna CRDi?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Xcent 1.1 CRDi SX Option?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Santro Xing GL Plus LPG?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Accent Executive?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Indigo LS?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Land Rover Discovery Sport TD4 HSE 7S?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Sumo GX TC 8 Str?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai i20 Magna?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Verna CRDi 1.6 SX Option?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Innova Crysta 2.4 VX MT BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Grand i10 AT Asta?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Renault Lodgy 85PS RxL?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Innova Crysta 2.8 ZX AT BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Indica GLS BS IV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift LXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Zen LXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda WR-V i-VTEC VX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Fortuner 2.8 2WD AT BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Verito Vibe 1.5 dCi D4?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift Dzire LDI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata New Safari DICOR 2.2 GX 4x2?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Celerio VXI AT?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti SX4 ZDI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Verna 1.6 SX VTVT (O)?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Fiat Grande Punto 1.3 Dynamic (Diesel)?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Wagon R Stingray VXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Xcent 1.2 Kappa SX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Ciaz 1.4 AT Zeta?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Scorpio S4 4WD?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Ecosport 1.0 Ecoboost Titanium Optional?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Innova 2.5 G4 Diesel 8-seater?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra KUV 100 G80 K2?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai i20 1.4 Asta Option?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Renault KWID RXL?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Ertiga ZDI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Celerio ZXI Optional AMT BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Fiat Palio D 1.9 EL PS?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Fiat Linea Classic 1.3 Multijet?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Alto 800 CNG LXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift Dzire VXi?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Grand i10 1.2 Kappa Sportz BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda Brio 1.2 S MT?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Zest Revotron 1.2T XE?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Creta 1.4 CRDi Base?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mercedes-Benz M-Class ML 350 CDI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Innova Crysta 2.4 GX MT 8S BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Figo Aspire 1.2 Ti-VCT Titanium Plus?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata New Safari DICOR 2.2 EX 4x4?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Marazzo M4?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Etios Cross 1.2L G?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra KUV 100 mFALCON D75 K8 AW?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift Dzire VXI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai i20 Asta 1.4 CRDi (Diesel)?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Innova 2.0 GX 8 STR BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Hexa XTA?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Verna 1.6 SX VTVT AT?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Swift Dzire VXI 1.2 BS IV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti SX4 ZDI Leather?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Ignis 1.2 Alpha BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda Mobilio V i VTEC?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Getz 1.3 GVS?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Fiesta Titanium 1.5 TDCi?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Accent GLE CNG?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Tigor 1.2 Revotron XM?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai i10 Magna 1.1?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Nissan Sunny Diesel XV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Nano Std?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Chevrolet Tavera LT L1 7 Seats BSIII?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Verito 1.5 D2 BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai EON D Lite?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Innova 2.5 GX (Diesel) 7 Seater?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Nissan Terrano XV Premium 110 PS?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Nissan Sunny XV D Premium Leather?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai EON 1.0 Era Plus?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Bolero 2011-2019 SLX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Santro Xing XG eRLX Euro III?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Wagon R LXI BS IV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Getz GLE?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Scorpio M2DI?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Endeavour XLT TDCi 4X2?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Audi Q3 35 TDI Quattro Technology?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Audi A5 Sportback?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Chevrolet Sail Hatchback 1.3 TCDi LT ABS?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Accent CRDi?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do BMW 7 Series Signature 730Ld?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Toyota Camry 2.5 Hybrid?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra XUV500 W5 BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra XUV300 W8 Option Diesel BSIV?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Mahindra Thar CRDe?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Honda Mobilio E i DTEC?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Ciaz ZXi Plus?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Fiat Grande Punto EVO 1.3 Dynamic?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Creta 1.6 CRDi SX Option?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Endeavour Hurricane Limited Edition?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Land Rover Discovery S 2.0 SD4?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai i10 Era 1.1 iTech SE?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Maruti Vitara Brezza VDi Option?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai i20 Sportz Option 1.2?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Endeavour 3.0L 4X4 AT?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Santro LE zipPlus?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Creta 1.4 EX Diesel?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Hyundai Verna CRDi 1.6 SX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Tata Indigo LX?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do Ford Figo Aspire 1.2 Ti-VCT Trend?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
Qual é o tipo de vendedor do BMW 3 Series GT Luxury Line?	O veículo está sendo vendido por um Particular.	qa_car_1.tsv		[]	False	[]	5286	qa1
